id,airport_ref,ident,length_ft,width_ft
430317,29732,LHBS,3215,197
236446,4297,LHDC,8196,131
236447,4297,LHDC,8087,230
313777,43982,LHEC,2789,295
331047,43033,LHEM,3281,
313618,309451,LHER,2623,
236442,4298,LHFM,3232,75
271115,31817,LHGD,3280,190
331144,309481,LHGR,2789,656
326772,318133,LHGU,98,98
331142,43035,LHGY,2493,394
331146,43032,LHHH,3281,328
331145,29934,LHHO,3281,164
331148,29987,LHJK,1968,59
331149,29987,LHJK,3281,98
331155,43036,LHKD,3937,82
236454,4299,LHKE,8200,197
333056,30029,LHKH,2460,525
333058,30029,LHKH,1760,300
307707,46653,lhkk,2608,147
331150,317557,LHKT,2625,148
331153,30009,LHKV,2034,59
331154,30009,LHKV,3937,656
352150,30143,LHMC,2625,328
352151,30178,LHNK,3281,328
236441,4300,LHNY,3281,197
236440,4300,LHNY,3281,66
236443,4301,LHOY,5249,984
325367,325366,LHP,1444,
311738,30239,LHPA,7869,
236445,4302,LHPP,4922,98
236438,4303,LHPR,6660,98
236439,4303,LHPR,3720,140
236452,4304,LHSA,6562,197
236453,4304,LHSA,5365,200
260087,29681,LHSK,6562,
236450,4305,LHSM,8202,197
236451,4305,LHSM,3100,212
236455,4306,LHSN,6562,229
260086,30003,LHTA,8205,
271004,30488,LHTL,5800,197
260089,30454,LHUD,3937,
325468,30454,LHUD,3862,164
325467,30454,LHUD,3888,98
260088,30454,LHUD,4921,
318140,318138,LHUH,2297,102
317409,317407,LIAA,2854,59
237070,4307,LIAP,4623,85
316449,316448,LIAT,2215,
236987,4308,LIBA,8727,144
237044,4309,LIBC,6562,148
237052,4310,LIBD,9843,148
237053,4310,LIBD,512,164
237026,4311,LIBF,4724,148
237027,4312,LIBG,10499,148
237056,4313,LIBN,6240,190
236975,4314,LIBP,7933,148
237057,4315,LIBR,5892,148
237058,4315,LIBR,10000,148
237032,4316,LIBV,9829,98
237031,4316,LIBV,9846,148
237018,4317,LICA,9898,148
298717,298716,LICB,8070,148
237038,4318,LICC,7989,148
237028,4319,LICD,5906,148
237048,4320,LICG,4003,98
237049,4320,LICG,5495,148
236980,4321,LICJ,6804,148
236981,4321,LICJ,10912,197
298695,31822,LICL,1312,
237071,4322,LICP,4016,148
237015,4323,LICR,5574,148
237016,4323,LICR,6549,148
236983,4324,LICT,8852,148
236985,4325,LICZ,8012,98
236984,4325,LICZ,8077,148
260375,4326,LIDA,,
236991,4326,LIDA,3675,75
236990,4326,LIDA,3609,295
260103,29417,LIDB,2664,
237063,4327,LIDE,3976,98
260376,4327,LIDE,,
326836,29418,LIDF,4429,164
316714,29419,LIDG,2624,75
353371,29420,LIDH,3937,98
351666,29421,LIDL,2001,82
319974,29422,LIDP,3899,75
237029,4328,LIDR,3937,98
237030,4328,LIDR,2625,164
236995,4329,LIDT,3707,98
350935,29423,LIDU,2789,66
319955,30380,LIDW,2461,164
237043,4330,LIEA,9843,148
236977,4331,LIED,9810,148
236976,4331,LIED,8565,74
237017,4332,LIEE,9196,148
236993,4333,LIEO,9006,148
269324,29424,LIER,3934,98
237045,4334,LIET,3898,98
319754,46548,LIKD,2133,98
301871,29425,LILA,2100,98
237006,4335,LILE,4860,98
260106,29427,LILG,2625,
237065,4336,LILH,3281,98
236999,4337,LILN,4659,131
264035,29430,LILQ,2461,59
326867,29431,LILR,2132,98
333349,29432,LILV,2297,164
337064,44003,LILY,,
237020,4338,LIMA,3524,98
237019,4338,LIMA,2461,131
236978,4339,LIMB,3543,98
237001,4340,LIMC,12861,197
237000,4340,LIMC,12861,197
237060,4341,LIME,9429,148
237061,4341,LIME,2343,59
237021,4342,LIMF,10827,197
236971,4343,LIMG,4688,148
237011,4344,LIMJ,9564,148
237039,4345,LIML,1972,72
237040,4345,LIML,8005,197
237042,4346,LIMN,9818,94
237033,4347,LIMP,6962,148
341992,30196,LIMR,3035,98
236986,4348,LIMS,9828,148
237046,4349,LIMW,4088,98
236982,4350,LIMZ,6903,148
319116,319115,LINF,1804,82
335641,29433,LINL,2014,98
253061,29443,LIPA,8551,144
237009,4352,LIPB,4698,148
237010,4352,LIPB,2290,66
237035,4353,LIPC,10007,148
345495,29434,LIPD,2395,131
237036,4354,LIPE,9196,148
312667,29436,LIPG,2296,
237008,4355,LIPH,7941,144
237014,4356,LIPI,8365,144
237025,4357,LIPK,7907,148
237003,4358,LIPL,9813,148
345132,29437,LIPM,2625,66
236998,4359,LIPN,3327,72
237064,4360,LIPO,9810,148
237059,4361,LIPQ,9843,148
236997,4362,LIPR,9828,148
236992,4363,LIPS,9816,105
236989,4364,LIPT,4921,98
237037,4365,LIPU,3681,98
323480,29438,LIPV,3261,148
236994,4366,LIPX,10064,148
237002,4367,LIPY,9718,148
237024,4368,LIPZ,9121,148
237023,4368,LIPZ,10827,148
335277,29439,LIQB,2165,75
318505,316455,LIQG,3410,115
260105,29440,LIQL,2986,59
237041,4369,LIQS,4570,98
337576,29441,LIQW,2969,75
236988,4370,LIRA,7226,147
237012,4371,LIRE,8335,148
237013,4371,LIRE,8138,98
236972,4372,LIRF,10849,147
260377,4372,LIRF,11818,148
236974,4372,LIRF,12801,196
236973,4372,LIRF,12801,196
237050,4373,LIRG,3937,197
237051,4373,LIRG,4797,98
260104,29442,LIRH,4695,
237069,4374,LIRI,5427,148
236996,4375,LIRJ,3114,75
237047,4376,LIRL,5577,131
237007,4377,LIRM,9813,98
237034,4378,LIRN,8622,148
237005,4379,LIRP,9160,141
237004,4379,LIRP,9820,148
236979,4380,LIRQ,5118,148
237054,4381,LIRS,9823,148
237055,4381,LIRS,7723,85
237062,4382,LIRU,3556,98
237066,4383,LIRV,4265,164
237068,4383,LIRV,3297,82
237067,4383,LIRV,1936,112
237022,4384,LIRZ,7215,148
312195,308672,LIVV,2198,82
260449,29648,LJAJ,3543,197
270881,30071,LJBL,3707,75
322289,30071,LJBL,1968,98
263453,29721,LJBO,2789,131
238853,4385,LJCE,7980,150
271057,29766,LJCL,2650,330
260448,44770,LJDI,2625,66
260447,44770,LJDI,2625,48
238858,4386,LJLJ,10827,148
238855,4387,LJMB,8202,148
238856,4387,LJMB,3937,197
260452,30174,LJMS,2953,180
260451,30174,LJMS,3937,98
260450,44771,LJNM,4590,164
312405,44903,LJPO,2461,197
260453,44772,LJPT,3619,328
238854,4388,LJPZ,3939,98
238857,4389,LJSG,3950,70
260446,30523,LJVE,2343,60
316524,29722,LKBA,2428,361
330071,29696,LKBE,2395,196
330072,29696,LKBE,2460,196
259689,29714,LKBO,2723,59
330073,29728,LKBR,3018,59
330074,29731,LKBU,2395,98
319931,29731,LKBU,2395,75
323640,29778,LKCB,3280,82
330076,29778,LKCB,3280,59
330075,29773,LKCE,2296,131
315779,29784,LKCH,3935,131
315780,29784,LKCH,2725,131
259702,30127,LKCM,2919,242
330080,29786,LKCR,3215,85
235697,4393,LKCS,8202,262
330079,29785,LKCT,3313,164
352690,4394,LKCV,4295,131
235698,4394,LKCV,7875,197
330081,29836,LKDK,2821,328
259690,29855,LKER,2821,131
259691,29855,LKER,2821,
259692,29881,LKFR,2625,213
320300,29940,LKHB,3280,164
330443,29960,LKHC,2427,75
330442,29952,LKHD,3215,328
235699,4395,LKHK,7874,187
251508,4395,LKHK,2625,82
310637,29965,LKHN,2412,492
259694,29956,LKHO,3937,
259693,29956,LKHO,5905,
314453,29961,LKHS,2623,79
314451,29961,LKHS,3279,164
314454,29961,LKHS,,
235681,4396,LKHV,3838,100
330445,29989,LKJA,3083,295
259695,29993,LKJC,3280,328
330446,29995,LKJH,2296,656
330449,29995,LKJH,2296,177
298438,29994,LKJI,3018,525
330454,30046,LKKA,2296,328
235701,4397,LKKB,6562,148
301466,30030,LKKL,3215,459
259698,30049,LKKM,2526,98
259697,30035,LKKO,2953,360
259696,30035,LKKO,2789,114
330453,30048,LKKR,2460,410
330451,30033,LKKT,2690,246
330452,30033,LKKT,2690,82
235692,4398,LKKU,6562,98
235694,4398,LKKU,4855,262
235693,4398,LKKU,5544,197
235687,4399,LKKV,7054,98
330450,4399,LKKV,2624,59
329790,30052,LKKY,3300,400
259699,30076,LKLB,3445,164
235680,4400,LKLN,4757,197
315777,30074,LKLT,2820,75
315778,30074,LKLT,2625,82
259703,30145,LKMB,2543,328
259704,30145,LKMB,2953,328
235684,4401,LKMH,5094,98
235685,4401,LKMH,3231,200
315781,30137,LKMI,3279,75
330456,30161,LKMK,2342,75
330457,30161,LKMK,2362,196
315782,30165,LKMO,3705,98
315783,30165,LKMO,3705,229
235686,4402,LKMT,11484,207
235700,4403,LKNA,7874,148
259706,30194,LKNM,3051,98
259705,30194,LKNM,2953,98
330471,30212,LKOL,2493,98
330472,30212,LKOL,2493,98
330470,30212,LKOL,1378,131
330798,30227,LKOT,2132,82
330799,30227,LKOT,1968,131
259707,30276,LKPA,4921,114
235703,4404,LKPC,8218,95
235696,4405,LKPD,8203,246
330475,30290,LKPI,2509,98
259708,30296,LKPJ,3281,196
330455,30073,LKPL,2296,65
235683,4406,LKPM,3280,59
235682,4406,LKPM,4527,98
307300,30274,LKPN,2395,328
307301,30274,LKPN,2100,302
235702,4407,LKPO,8123,197
235689,4408,LKPR,6955,197
235690,4408,LKPR,12189,148
235691,4408,LKPR,10663,148
330473,30270,LKPS,2755,328
259710,30319,LKRA,2788,229
330477,30319,LKRA,2460,328
330476,30318,LKRK,2460,295
259709,30318,LKRK,3068,295
331840,30350,LKRO,2756,98
259711,30350,LKRO,4593,206
318025,316164,LKRY,2413,92
330481,30435,LKSA,2164,131
259713,30437,LKSB,2887,98
330478,30420,LKSK,1863,492
259712,30420,LKSK,2881,656
330479,30421,LKSN,2493,75
330480,30421,LKSN,2493,131
330483,30425,LKSO,1991,78
330482,30425,LKSO,2427,98
307344,30443,LKSR,2952,75
330788,30440,LKST,2952,328
330787,30440,LKST,2559,82
330790,30447,LKSU,2296,295
330789,30447,LKSU,2230,59
311178,30398,LKSZ,2760,100
271038,30398,LKSZ,4314,394
259714,30458,LKTA,3609,426
259715,30458,LKTA,2789,328
330441,4409,LKTB,2624,98
235695,4409,LKTB,8694,197
315841,30487,LKTC,2854,98
259716,30461,LKTD,3609,75
259717,30490,LKTO,4232,328
259718,30513,LKUL,2559,98
259719,30512,LKUO,2910,328
330793,30537,LKVL,2788,131
330802,30545,LKVM,1968,59
330803,30545,LKVM,3937,131
330804,30545,LKVM,3280,262
235688,4410,LKVO,8203,148
330474,4410,LKVO,5905,164
330791,30524,LKVP,2493,98
330792,30524,LKVP,1804,98
330794,30539,LKVR,2755,410
330795,30544,LKVY,4199,196
330800,30572,LKZA,6397,98
330801,30572,LKZA,2952,295
330796,30581,LKZB,2559,492
259720,30580,LKZD,3675,131
330797,30576,LKZM,2378,328
259721,30584,LKZN,2822,59
267866,21569,LL01,30,30
267867,21570,LL04,58,58
257087,21571,LL07,2400,80
345480,345479,LL08,40,40
249933,21572,LL09,2000,150
247674,21573,LL10,1750,70
247675,21573,LL10,2575,30
267868,21574,LL11,110,100
267869,21575,LL12,75,75
254608,21576,LL13,2275,70
350766,350765,LL14,50,50
251216,21577,LL18,2200,66
236957,3277,LL1A,6204,98
236970,3278,LL1B,4593,45
254781,21578,LL20,2600,100
255444,21579,LL22,2772,150
255445,21579,LL22,1940,25
246915,21580,LL23,2300,70
248971,21581,LL24,2640,70
267870,21582,LL25,40,40
256169,21583,LL26,2235,90
254759,21584,LL27,2550,150
250228,21585,LL28,1600,70
267871,21586,LL29,40,40
246977,21587,LL32,2630,65
255655,18052,LL34,2300,100
267872,21589,LL35,50,50
267873,21590,LL36,300,150
267874,21591,LL37,42,42
255394,21592,LL38,2200,70
249335,21593,LL39,2100,70
245259,21594,LL40,4203,50
267875,21595,LL42,56,56
246754,21596,LL43,2000,80
253364,21597,LL44,2600,100
253148,21598,LL45,2633,130
256166,21599,LL46,2110,90
267876,21600,LL47,40,40
257317,21601,LL48,2100,105
250636,21602,LL49,1600,100
256993,21603,LL51,2000,100
250512,21604,LL52,2000,100
254965,21605,LL53,2400,100
250222,21606,LL54,1650,90
250927,21607,LL55,2000,100
248270,21608,LL56,2400,76
236937,3279,LL59,7884,98
236938,3279,LL59,2636,100
236956,3280,LL60,4905,95
254323,21610,LL64,1400,70
257738,21611,LL65,1600,100
251244,21614,LL74,2500,120
253924,21615,LL75,1900,100
256160,21616,LL78,1700,100
250204,21617,LL79,2400,100
254415,21618,LL80,2200,90
256459,21619,LL81,4300,100
267877,21620,LL82,75,75
267878,21621,LL83,100,40
267879,21621,LL83,40,40
267880,21622,LL84,40,40
267881,21622,LL84,40,40
254154,21623,LL87,1900,100
255008,21624,LL88,2100,100
254824,21625,LL89,2000,100
257678,21626,LL90,2500,90
251806,21627,LL91,1600,70
250464,21628,LL94,2200,100
267882,21629,LL95,75,75
257737,21630,LL97,2000,100
236953,4411,LLBG,9094,197
236954,4411,LLBG,13327,148
236955,4411,LLBG,10209,148
316590,316589,LLBO,2625,59
236939,4412,LLBS,3384,69
236964,4413,LLEK,7830,150
236963,4413,LLEK,7835,150
236965,4413,LLEK,7880,150
330389,330388,LLER,11811,
236940,4414,LLES,3990,100
236968,4415,LLET,6234,89
236966,4416,LLEY,3943,60
236951,4417,LLHA,4324,98
256709,31830,LLHB,7948,131
256710,31830,LLHB,9657,112
256711,31830,LLHB,5800,75
236941,4418,LLHS,7905,150
236943,4418,LLHS,8005,115
236942,4418,LLHS,8040,150
271020,29947,LLHZ,2963,59
236935,4419,LLIB,3190,100
236936,4419,LLIB,3655,100
236967,4420,LLMG,7800,70
236962,4421,LLMZ,3937,98
236958,4422,LLNV,10991,147
236960,4422,LLNV,8530,147
236959,4422,LLNV,8395,70
236961,4422,LLNV,2806,70
236950,4423,LLOV,8530,148
236949,4423,LLOV,9843,148
236944,4424,LLRD,8550,145
236945,4424,LLRD,7975,115
236946,4424,LLRD,7895,150
236948,4425,LLRM,8858,148
236947,4425,LLRM,9876,148
236952,4426,LLSD,5712,98
316594,316592,LLTN,2224,32
316588,316586,LLYO,3346,52
237627,4427,LMML,7799,148
237628,4427,LMML,11627,197
313943,302388,LNC,1535,
313940,302387,LNM,1654,
312996,312995,LNQ,3700,
253062,29444,LOAA,1693,82
320977,29445,LOAB,2837,59
250736,29445,LOAB,1935,98
249982,29446,LOAD,1644,82
246300,28135,LOAG,2965,59
233579,4428,LOAN,3500,75
316391,28137,LOAR,1641,82
250737,29447,LOAS,2297,82
247721,29448,LOAU,2625,59
257428,28136,LOAV,3018,98
257429,28136,LOAV,3116,75
317148,28136,LOAV,2133,82
252289,29449,LOGF,2297,59
252288,29449,LOGF,820,98
255238,28133,LOGG,2690,59
252290,29450,LOGI,2575,59
249983,29451,LOGK,1969,98
247007,29452,LOGL,2297,98
247008,29453,LOGM,1640,59
253799,29454,LOGO,2395,98
250738,29455,LOGP,2067,98
253800,29456,LOGT,2050,98
250739,29457,LOGW,1444,98
251509,29458,LOIH,2067,59
247722,29459,LOIJ,2461,59
256696,29460,LOIK,2625,98
249984,29461,LOIR,2228,60
257430,29462,LOKF,2296,98
255974,29463,LOKG,2028,82
246301,29464,LOKH,2320,98
254528,29465,LOKL,2034,59
247009,29466,LOKM,1312,82
255239,29467,LOKN,2329,82
320979,315902,LOKR,1312,82
254529,29468,LOKW,2427,98
255240,29469,LOLC,1942,98
250740,29470,LOLE,1394,98
248460,29471,LOLF,1312,82
251510,29472,LOLG,1575,82
251511,29473,LOLH,1476,82
254530,28140,LOLK,2437,59
247723,29474,LOLM,1526,98
253063,29475,LOLO,3084,98
255975,29476,LOLS,2625,75
246302,28134,LOLT,2723,82
251512,29477,LOLU,1804,59
233588,4429,LOLW,4560,98
233590,4429,LOLW,3051,164
233589,4429,LOLW,2952,148
313923,313922,LOM,6958,100
267883,21633,LOR,2000,75
267884,21633,LOR,2000,75
267885,21633,LOR,2000,75
267886,21633,LOR,2000,75
246303,29478,LOSM,2690,82
233574,4430,LOWG,9842,148
233576,4430,LOWG,2100,98
233575,4430,LOWG,2493,82
233580,4431,LOWI,6562,148
233585,4435,LOWK,8924,148
233584,4435,LOWK,2427,90
504922,4432,LOWL,,
233586,4432,LOWL,9843,197
233587,4432,LOWL,2165,148
233581,4433,LOWS,9022,148
233577,4434,LOWW,11483,148
233578,4434,LOWW,11811,148
255242,28138,LOWZ,2559,59
255241,28138,LOWZ,984,164
255243,28138,LOWZ,,
320974,29480,LOXA,3034,131
320981,29483,LOXN,5314,147
320980,29484,LOXT,4593,196
233583,4436,LOXZ,4625,131
233582,4436,LOXZ,9022,197
238315,5498,LP77,4085,98
238347,4437,LPAR,9810,148
238350,4438,LPAV,4593,164
238334,4439,LPAZ,334,148
238335,4439,LPAZ,1004,148
238336,4439,LPAZ,10000,197
238346,4440,LPBG,5600,98
238339,4441,LPBJ,11319,197
238338,4441,LPBJ,9682,98
238321,4442,LPBR,3081,75
315899,315898,LPCB,4790,98
260216,29486,LPCH,2812,75
238324,4443,LPCO,3018,98
327532,29487,LPCR,2625,
238351,4444,LPCS,4593,98
238343,4445,LPCV,3150,75
238317,4446,LPEV,4265,75
238318,4446,LPEV,2100,98
238316,4447,LPFL,4593,98
238348,4448,LPFR,8169,148
238323,4449,LPGR,4529,98
323771,323770,LPHB,66,66
238319,4450,LPHR,5233,148
308630,29858,LPIN,1400,100
315813,30066,LPJF,1640,36
314013,31845,LPJO,2625,82
314014,31845,LPJO,2460,82
238314,4451,LPLA,10870,197
238328,4452,LPMA,9110,148
314011,29489,LPMI,2460,98
238330,4453,LPMR,9816,148
238341,4454,LPMT,7044,148
238342,4454,LPMT,8005,148
260217,30147,LPMU,2625,72
238337,4455,LPOV,8005,148
238329,4456,LPPD,8192,148
238331,4457,LPPI,5725,148
238320,4458,LPPM,2822,89
238322,4459,LPPR,11417,148
260416,4460,LPPS,,
238332,4460,LPPS,9861,148
238344,4461,LPPT,12484,148
238345,4461,LPPT,7874,148
238333,4462,LPSJ,4633,148
430679,317032,LPSO,5906,5906
238327,4463,LPST,5906,131
238325,4464,LPTN,7530,148
238326,4464,LPTN,3937,74
271018,29493,LPVL,5606,98
238349,4465,LPVR,3107,98
238340,4466,LPVZ,4035,98
298537,29705,LQBI,3600,250
233685,4467,LQBK,8213,148
270882,30500,LQJL,3940,295
233688,4468,LQMO,7874,158
233686,4469,LQSA,8666,150
233687,4470,LQTZ,8152,148
307039,30536,LQVI,2362,98
238389,5667,LR79,8202,262
238390,5668,LR80,8202,262
238391,5669,LR81,8202,262
238392,5670,LR82,8202,262
238401,4471,LRAR,6562,148
238398,4472,LRBC,8203,262
238408,4473,LRBM,7054,148
238399,4474,LRBS,10499,148
335124,315901,LRCD,1970,60
238409,4475,LRCK,11483,148
238395,4476,LRCL,6693,148
260408,4476,LRCL,,
316320,300163,LRCN,3281,197
238397,4477,LRCS,6562,148
238388,4478,LRCT,8202,164
238406,4479,LRCV,8203,148
331164,324128,LRFL,1968,
238410,4480,LRIA,7874,148
238396,4481,LROD,6890,148
238404,4482,LROP,11484,148
238403,4482,LROP,11484,148
316125,309711,lrpv,2500,
238394,4483,LRSB,8629,148
238407,4484,LRSM,8160,148
238393,4485,LRSV,8070,148
238405,4486,LRTC,6517,98
238400,4487,LRTM,6562,98
238402,4488,LRTR,11483,148
260220,30501,LRTZ,3117,
253471,21634,LS00,1000,200
267887,21635,LS01,35,35
267888,21635,LS01,35,35
267889,21635,LS01,35,35
267890,21636,LS02,75,75
252145,21638,LS04,2000,100
267891,21640,LS06,40,40
267892,21641,LS07,54,54
267893,21642,LS08,100,100
250668,21644,LS10,2000,40
257279,21645,LS11,2450,65
267894,21646,LS12,24,24
267895,21647,LS13,45,45
256446,21648,LS14,2400,115
267896,21649,LS15,24,24
247230,21650,LS16,2640,50
247231,21650,LS16,1320,50
267897,21651,LS17,30,30
247849,7293,LS18,2500,140
247850,7293,LS18,2600,95
267898,21653,LS19,80,80
267899,21656,LS22,40,40
267900,21657,LS23,40,40
267901,21658,LS24,66,48
254621,21659,LS25,2800,50
267902,21661,LS27,60,60
267903,21662,LS28,24,24
267904,21663,LS29,40,40
267905,21664,LS30,65,65
267906,21665,LS31,46,46
254106,21448,LS34,2985,80
253664,21668,LS35,1550,75
252265,21669,LS36,1335,75
267907,21670,LS37,40,40
249198,21671,LS38,2200,45
257705,21672,LS39,3000,50
255541,21673,LS40,3900,125
257148,21674,LS41,1000,75
257149,21674,LS41,2100,75
267908,21675,LS42,60,60
267909,21678,LS45,50,50
256640,21679,LS46,2500,80
267910,21680,LS47,30,30
267911,21681,LS48,40,40
267912,21684,LS51,40,40
267913,21685,LS52,50,50
267914,21686,LS53,50,50
253775,21687,LS54,1500,60
267915,21688,LS55,150,150
267916,21689,LS56,25,25
267917,21690,LS57,36,27
267918,21691,LS58,40,40
248857,21692,LS59,500,75
267919,21693,LS60,60,60
267920,21695,LS62,50,50
267921,21697,LS64,30,30
267922,21699,LS66,55,40
267923,21700,LS67,40,40
257344,21701,LS68,2600,150
254217,21702,LS69,4000,100
334247,334246,LS70,3875,120
267924,21703,LS71,25,25
254271,21704,LS72,400,50
254272,21704,LS72,900,50
254273,21704,LS72,750,60
267925,21705,LS73,25,25
267926,21706,LS74,30,30
267927,21707,LS75,50,50
267928,21707,LS75,50,50
267929,21707,LS75,50,50
249348,21708,LS76,2000,100
248872,21709,LS77,3000,100
267930,21710,LS78,70,70
267931,21711,LS79,40,40
267932,21712,LS80,50,50
267933,21713,LS81,25,25
257849,15800,LS83,2750,75
267934,21715,LS84,75,75
267935,21716,LS85,75,75
258049,21717,LS86,1300,75
349530,349529,LS88,2029,75
257330,21719,LS89,600,100
247803,21721,LS91,1500,100
247804,21721,LS91,750,100
252056,21722,LS92,1200,75
252731,21723,LS93,300,75
267936,21724,LS94,40,40
267937,21725,LS95,100,100
267938,21726,LS96,50,50
267939,21727,LS97,40,20
267940,21728,LS98,50,50
267941,21729,LS99,20,20
256697,29494,LSGB,2297,98
239133,4489,LSGC,3707,89
256698,29495,LSGE,2625,75
239116,4490,LSGG,12795,164
239117,4490,LSGG,2700,98
239109,4491,LSGK,4593,131
250741,29496,LSGL,2871,75
250742,29497,LSGN,2295,66
254531,29498,LSGP,1837,98
259667,30327,LSGR,2641,59
260324,4492,LSGS,6562,131
239113,4492,LSGS,1837,98
239112,4492,LSGS,6562,131
249234,29499,LSGT,2661,98
251513,29500,LSGY,2861,59
263458,29500,LSGY,2379,66
505742,505236,LSKV,2067,98
239115,4493,LSMA,4920,130
239126,4494,LSMD,7726,130
239127,4494,LSMD,2130,98
239118,4495,LSME,8208,130
239129,4497,LSMM,6571,130
239105,4498,LSMP,9376,130
254532,29660,LSPA,2559,98
251514,29505,LSPD,2300,100
253064,29506,LSPF,1772,98
248461,29507,LSPG,2953,131
253065,29508,LSPH,2280,98
249985,29509,LSPK,1247,66
250743,29510,LSPL,1919,59
335710,29510,LSPL,1099,66
239104,4500,LSPM,6529,131
250744,29511,LSPN,1870,49
253801,29513,LSPV,1640,59
249773,21731,LSR,3650,100
253802,31852,LSTA,1817,131
251515,29692,LSTB,1608,164
253066,29515,LSTO,1857,98
249986,29516,LSTR,2001,131
239114,4501,LSTS,6726,131
342819,30588,LSTZ,1594,130
333636,324130,LSXG,82,82
239108,4502,LSZA,4429,98
239123,4503,LSZB,5676,98
239125,4503,LSZB,2133,98
239124,4503,LSZB,2125,98
239107,46492,LSZC,6561,130
239106,46492,LSZC,2771,130
247724,29518,LSZE,1624,39
302425,29519,LSZF,2356,65
256699,29519,LSZF,2264,66
239130,4504,LSZG,3281,75
239132,4504,LSZG,1640,98
239131,4504,LSZG,2297,66
260323,4504,LSZG,,
239120,4505,LSZH,8202,197
239121,4505,LSZH,10827,197
239122,4505,LSZH,12139,197
252291,29520,LSZI,1739,98
246304,29521,LSZJ,1640,98
254533,29522,LSZK,1969,59
249235,29523,LSZL,2297,98
249236,29523,LSZL,2625,75
331684,29523,LSZL,2297,98
239119,4496,LSZM,5905,130
342534,29524,LSZN,2297,59
257431,29524,LSZN,2297,98
255244,29525,LSZO,1673,98
255245,29525,LSZO,1591,98
256700,29526,LSZP,2264,82
300137,300136,LSZQ,2625,59
239110,4506,LSZR,,
260325,4506,LSZR,4774,98
239111,4506,LSZR,2657,65
239128,4507,LSZS,5905,130
255976,29527,LSZT,2018,66
250745,29528,LSZU,2215,98
253803,29529,LSZV,1509,66
255977,29530,LSZW,2625,98
255978,29531,LSZX,1706,49
250746,29532,LSZY,2008,98
239283,6408,LT86,7050,150
239284,6408,LT86,3915,100
239245,4508,LTAB,6608,98
239246,4508,LTAB,2854,98
239304,4509,LTAC,12303,148
239303,4509,LTAC,12303,197
239295,4510,LTAD,9045,138
239294,4510,LTAD,4951,148
239271,4511,LTAE,10991,148
239257,4512,LTAF,9022,148
239278,4513,LTAG,10000,148
239297,4514,LTAH,12008,148
239296,4514,LTAH,9843,148
239268,4515,LTAI,11155,148
239270,4515,LTAI,11155,148
239269,4515,LTAI,9811,148
239291,4516,LTAJ,9843,157
239290,4516,LTAJ,9842,100
239311,4517,LTAK,3806,98
329243,30013,LTAL,7382,148
271072,4518,LTAN,10984,148
239256,4518,LTAN,10984,148
239249,4519,LTAO,7874,135
239305,4520,LTAP,9600,148
239288,4521,LTAR,12503,98
344014,30585,LTAS,6991,148
239309,4522,LTAT,10990,148
239286,4523,LTAU,9841,145
239287,4524,LTAV,11156,98
239277,4525,LTAW,5298,98
354039,4525,LTAW,8858,148
239258,4526,LTAY,9842,148
239293,4527,LTAZ,9842,148
239260,4528,LTBA,8530,197
239262,4528,LTBA,9843,148
239261,4528,LTBA,9843,148
329242,29675,LTBD,4708,98
239250,4529,LTBF,9810,144
239267,4530,LTBG,9865,147
239266,4531,LTBH,7710,148
239242,4532,LTBI,10006,150
239308,4533,LTBJ,10630,147
239307,4533,LTBJ,10630,147
239252,4534,LTBK,4453,131
239275,4535,LTBL,9821,147
239254,4536,LTBM,3283,95
239263,4537,LTBN,4950,132
239237,4538,LTBO,8385,98
239273,4539,LTBP,4603,130
239274,4539,LTBP,4425,130
239306,4540,LTBQ,9842,98
239248,4541,LTBR,9818,148
239247,4541,LTBR,9818,98
239285,4542,LTBS,9842,148
239265,4543,LTBT,9815,148
239264,4543,LTBT,9815,98
239302,4544,LTBU,9844,148
239312,4545,LTBV,5151,98
298946,29981,LTBW,2230,91
239281,4546,LTBX,2506,50
239282,4546,LTBX,4528,98
239301,4547,LTBY,8261,98
347665,44490,LTBZ,9843,148
239292,4548,LTCA,9843,148
346394,4548,LTCA,9843,148
327533,44789,LTCB,9848,148
239251,4549,LTCC,11644,148
239243,4550,LTCD,9842,148
239244,4550,LTCD,5800,137
239298,4551,LTCE,3051,49
